degree_level,age,years_experience,previous_occupation,race,religious_affiliation,phone_number,email,last_degree_issued,ssn,gender,background_check_data
Masters,36,10,Research Scientist,Asian,Buddhist,3572616256,user5527@example.com,Bachelors in CS,528044643,Female,Clear
PhD,54,32,Software Engineer,Other,Buddhist,1072076636,user2314@example.com,PhD in CS,398352165,Male,Clear
Bachelors,52,21,Research Scientist,Black,Muslim,5079513290,user7935@example.com,PhD in CS,488141705,Female,Clear
Masters,54,5,Research Scientist,Asian,Muslim,7123902643,user4174@example.com,Bachelors in CS,164418639,Female,Clear
PhD,48,26,Research Scientist,Other,None,4725456959,user5028@example.com,Bachelors in CS,943708406,Female,Clear
PhD,53,6,Research Scientist,Other,Christian,1284874437,user6199@example.com,Bachelors in CS,849602585,Male,Clear
Masters,35,19,Project Manager,Hispanic,None,7424618967,user1458@example.com,Bachelors in CS,305673424,Female,Clear
Bachelors,60,38,Data Analyst,Black,Buddhist,9000070289,user7713@example.com,PhD in CS,843576307,Male,Clear
Bachelors,53,29,Data Analyst,Asian,None,2257438844,user5645@example.com,PhD in CS,831914109,Female,Clear
Bachelors,40,29,Software Engineer,White,Hindu,3027206753,user3249@example.com,Bachelors in CS,584496787,Male,Clear
PhD,60,13,Software Engineer,Black,Muslim,8876798709,user2800@example.com,Bachelors in CS,756598964,Female,Clear
Masters,23,18,Research Scientist,Other,Hindu,6227742981,user4071@example.com,Bachelors in CS,386633056,Male,Clear
PhD,50,23,Junior Developer,White,None,4388006946,user5734@example.com,Masters in CS,587002116,Male,Clear
Masters,34,21,Software Engineer,Other,Buddhist,3918609392,user2119@example.com,Masters in CS,160424439,Male,Clear
Masters,48,1,Research Scientist,Asian,Hindu,4937575081,user1407@example.com,Bachelors in CS,177634035,Male,Clear
Bachelors,54,32,Data Analyst,Black,Christian,7806285622,user5684@example.com,Bachelors in CS,646163395,Female,Clear
Bachelors,42,19,Software Engineer,Other,Buddhist,4431328305,user9350@example.com,Bachelors in CS,885231499,Female,Clear
Masters,55,2,Research Scientist,Hispanic,Buddhist,1240809135,user1136@example.com,Masters in CS,516887266,Female,Clear
Masters,59,27,Junior Developer,Other,Christian,7628418000,user1878@example.com,PhD in CS,492399225,Male,Clear
Bachelors,61,13,Research Scientist,Other,Buddhist,9747909135,user3058@example.com,Bachelors in CS,922611631,Female,Clear
Masters,21,0,Data Analyst,Black,Hindu,7585317370,user5829@example.com,Bachelors in CS,240034988,Female,Clear
PhD,20,9,Research Scientist,Other,None,9817147003,user8982@example.com,Bachelors in CS,304729915,Male,Clear
Masters,20,7,Junior Developer,White,Muslim,5531871845,user9976@example.com,Bachelors in CS,380065317,Male,Clear
Bachelors,33,18,Project Manager,White,Hindu,6463420337,user1760@example.com,Bachelors in CS,697092626,Female,Clear
PhD,39,7,Data Analyst,Hispanic,Christian,6154896013,user5613@example.com,PhD in CS,104637677,Female,Clear
PhD,33,18,Data Analyst,Asian,Buddhist,7836383039,user6406@example.com,PhD in CS,911692638,Male,Clear
Masters,49,36,Junior Developer,Hispanic,Muslim,4147836761,user8295@example.com,Bachelors in CS,825933926,Male,Clear
Masters,53,7,Project Manager,Other,Christian,5603791728,user6898@example.com,Masters in CS,965791121,Female,Clear
Masters,65,37,Software Engineer,Asian,Muslim,8881005033,user1262@example.com,PhD in CS,785619637,Male,Clear
PhD,31,9,Project Manager,Asian,Buddhist,1197679645,user6533@example.com,Bachelors in CS,351929472,Female,Clear
PhD,26,21,Research Scientist,Asian,None,7090594140,user2671@example.com,PhD in CS,835185424,Male,Clear
PhD,61,16,Data Analyst,Other,Christian,7880990967,user1458@example.com,PhD in CS,969713846,Female,Clear
PhD,24,26,Research Scientist,White,Muslim,5548133178,user4740@example.com,Masters in CS,911598071,Female,Clear
PhD,63,36,Software Engineer,Hispanic,Buddhist,4021088648,user3768@example.com,Bachelors in CS,887944160,Female,Clear
Masters,21,6,Junior Developer,Hispanic,Hindu,3782574613,user1529@example.com,Bachelors in CS,384367585,Male,Clear
Masters,27,3,Junior Developer,Asian,None,9158427976,user3600@example.com,Masters in CS,573053826,Female,Clear
Masters,34,14,Junior Developer,White,Hindu,9851972477,user3047@example.com,Bachelors in CS,159107007,Female,Clear
Masters,41,24,Research Scientist,Asian,Hindu,9998732449,user7412@example.com,Masters in CS,110066438,Male,Clear
Masters,49,35,Research Scientist,White,None,1242508489,user9552@example.com,Bachelors in CS,151121003,Female,Clear
PhD,20,10,Research Scientist,Asian,Hindu,2092067176,user4919@example.com,Masters in CS,478861242,Male,Clear
Bachelors,59,17,Research Scientist,Asian,Muslim,8534677590,user7989@example.com,Masters in CS,512759092,Female,Clear
Masters,59,36,Junior Developer,Other,None,4048792559,user4354@example.com,PhD in CS,741709368,Female,Clear
Bachelors,43,36,Project Manager,White,Buddhist,6395187528,user7795@example.com,Masters in CS,437470439,Female,Clear
Masters,49,14,Software Engineer,Asian,Christian,5925394472,user5401@example.com,Masters in CS,777179584,Male,Clear
Masters,29,30,Data Analyst,White,Christian,1984906495,user9818@example.com,Bachelors in CS,250305376,Female,Clear
PhD,20,28,Research Scientist,White,Muslim,4598881121,user9974@example.com,PhD in CS,859152137,Male,Clear
Bachelors,60,18,Research Scientist,White,None,2929275042,user4440@example.com,PhD in CS,242798459,Female,Clear
Masters,46,27,Data Analyst,Asian,None,8620502504,user2483@example.com,Bachelors in CS,905820784,Male,Clear
Masters,42,23,Data Analyst,Asian,Christian,8248187412,user3312@example.com,Bachelors in CS,872897260,Female,Clear
PhD,40,22,Software Engineer,Asian,Hindu,9437485807,user4997@example.com,Bachelors in CS,169537259,Female,Clear
Bachelors,58,20,Data Analyst,Asian,None,6125641930,user8350@example.com,Bachelors in CS,981863373,Female,Clear
Bachelors,36,0,Project Manager,White,None,5687137653,user9585@example.com,Masters in CS,766896226,Female,Clear
Bachelors,51,27,Data Analyst,Asian,Christian,1098640025,user9980@example.com,Bachelors in CS,973094894,Male,Clear
PhD,32,35,Project Manager,Asian,Buddhist,1127589912,user5917@example.com,Bachelors in CS,611842662,Male,Clear
Bachelors,26,38,Junior Developer,Black,Muslim,1029670491,user7776@example.com,Bachelors in CS,225703928,Female,Clear
Bachelors,40,4,Research Scientist,White,None,4608383425,user3039@example.com,Bachelors in CS,765057801,Female,Clear
Masters,32,4,Data Analyst,Black,Muslim,1417464795,user4700@example.com,Masters in CS,696272089,Female,Clear
Masters,62,39,Project Manager,Black,Hindu,5733329251,user8038@example.com,Bachelors in CS,361097959,Female,Clear
Masters,40,3,Project Manager,Hispanic,Christian,5029031125,user2098@example.com,Masters in CS,333282595,Male,Clear
Bachelors,25,37,Data Analyst,White,Buddhist,1574926395,user2715@example.com,Masters in CS,642870763,Male,Clear
Bachelors,32,40,Junior Developer,Hispanic,Buddhist,1605445971,user5933@example.com,Masters in CS,817494636,Male,Clear
Masters,23,32,Project Manager,Other,None,8604790104,user1576@example.com,PhD in CS,660765707,Female,Clear
PhD,55,32,Project Manager,White,Muslim,9185976109,user3753@example.com,Bachelors in CS,465385533,Male,Clear
PhD,61,28,Data Analyst,White,Muslim,6364839148,user9948@example.com,Masters in CS,862627102,Male,Clear
Masters,31,23,Research Scientist,Other,Buddhist,8321416985,user7421@example.com,Bachelors in CS,145511653,Female,Clear
PhD,65,6,Junior Developer,Hispanic,Buddhist,4744115653,user8402@example.com,PhD in CS,614475968,Male,Clear
PhD,52,11,Junior Developer,White,Muslim,4303284444,user6796@example.com,Bachelors in CS,530879636,Male,Clear
PhD,33,1,Junior Developer,Other,Hindu,3564046437,user2927@example.com,Bachelors in CS,621760799,Male,Clear
Masters,49,20,Research Scientist,Black,Muslim,8520919886,user5648@example.com,Bachelors in CS,960064922,Female,Clear
PhD,58,22,Research Scientist,Asian,Christian,4387167713,user8275@example.com,Bachelors in CS,588436286,Female,Clear
Masters,57,11,Data Analyst,Hispanic,Christian,9986525135,user4757@example.com,Masters in CS,231040981,Female,Clear
PhD,50,25,Research Scientist,White,None,5951390456,user9905@example.com,Masters in CS,197934635,Female,Clear
Bachelors,45,3,Junior Developer,Asian,Christian,6746233576,user3507@example.com,PhD in CS,632177897,Female,Clear
Masters,54,5,Software Engineer,Black,Buddhist,2701697711,user9080@example.com,Bachelors in CS,434904062,Male,Clear
PhD,64,30,Junior Developer,Hispanic,Muslim,5598411976,user4759@example.com,PhD in CS,904683777,Male,Clear
Masters,28,13,Software Engineer,Hispanic,Hindu,1312513453,user3211@example.com,PhD in CS,677730798,Female,Clear
Masters,56,36,Research Scientist,White,None,6479498474,user5159@example.com,Masters in CS,451807235,Female,Clear
PhD,64,27,Data Analyst,Asian,Christian,3777294428,user2654@example.com,PhD in CS,720967114,Male,Clear
PhD,49,29,Research Scientist,Asian,Buddhist,2469929074,user1906@example.com,PhD in CS,678859652,Female,Clear
PhD,37,10,Research Scientist,White,Hindu,5341321984,user4942@example.com,Bachelors in CS,783022954,Male,Clear
PhD,51,5,Junior Developer,Black,Muslim,3413980235,user9032@example.com,Bachelors in CS,938678526,Female,Clear
Masters,30,19,Data Analyst,Black,Christian,3295698592,user1731@example.com,Masters in CS,550212919,Female,Clear
Masters,59,19,Software Engineer,White,None,8183574198,user8360@example.com,Masters in CS,332102577,Male,Clear
Masters,43,6,Data Analyst,Asian,Buddhist,9759532190,user7319@example.com,Bachelors in CS,813184785,Male,Clear
PhD,44,20,Data Analyst,Other,Christian,7485853047,user9289@example.com,Bachelors in CS,845287515,Male,Clear
PhD,38,20,Data Analyst,Other,Buddhist,4580968630,user2673@example.com,Masters in CS,184988673,Female,Clear
Bachelors,41,19,Software Engineer,Hispanic,Hindu,6006192771,user5947@example.com,Masters in CS,709555157,Female,Clear
PhD,44,28,Junior Developer,Other,Muslim,4246013457,user2304@example.com,Masters in CS,277855014,Male,Clear
Masters,39,39,Project Manager,Hispanic,Buddhist,9836433433,user1581@example.com,Masters in CS,291854366,Female,Clear
PhD,51,14,Data Analyst,Asian,Hindu,1562592683,user3784@example.com,PhD in CS,184078788,Male,Clear
Masters,53,35,Data Analyst,Other,None,2356594656,user1024@example.com,PhD in CS,715335478,Female,Clear
Masters,46,38,Research Scientist,Black,None,6318183439,user9268@example.com,Bachelors in CS,798005401,Male,Clear
Masters,39,2,Software Engineer,Asian,None,8716201085,user1469@example.com,PhD in CS,475985807,Male,Clear
Bachelors,62,15,Project Manager,Other,Buddhist,6009700267,user1525@example.com,PhD in CS,127202997,Male,Clear
Bachelors,26,26,Junior Developer,Asian,Christian,5854750821,user9358@example.com,Bachelors in CS,933322869,Male,Clear
PhD,52,13,Junior Developer,Black,Hindu,4797489610,user5686@example.com,Masters in CS,876313527,Female,Clear
Bachelors,62,24,Data Analyst,Asian,None,5562710084,user4597@example.com,PhD in CS,825577965,Female,Clear
Masters,20,17,Software Engineer,Asian,None,2537183705,user7655@example.com,Bachelors in CS,647934555,Male,Clear
PhD,47,7,Research Scientist,Asian,Hindu,1588006753,user7752@example.com,Masters in CS,841894310,Male,Clear
Bachelors,32,39,Junior Developer,Black,None,4842242008,user4606@example.com,Masters in CS,165072217,Female,Clear
Masters,64,11,Project Manager,White,Hindu,6901191126,user6314@example.com,Masters in CS,807104665,Male,Clear
Bachelors,51,40,Junior Developer,White,Muslim,9081378412,user7693@example.com,Bachelors in CS,155649627,Male,Clear
Masters,28,33,Junior Developer,White,Muslim,1591069578,user2966@example.com,Masters in CS,780849274,Male,Clear
Masters,61,14,Project Manager,Other,Christian,1580799388,user6992@example.com,Bachelors in CS,904047215,Male,Clear
Bachelors,23,6,Project Manager,Hispanic,Muslim,7259539900,user9309@example.com,Bachelors in CS,993432957,Male,Clear
PhD,32,19,Data Analyst,Black,Buddhist,5583935787,user1369@example.com,PhD in CS,566335094,Male,Clear
Masters,25,22,Research Scientist,Black,Muslim,8963869876,user2027@example.com,PhD in CS,604166189,Female,Clear
PhD,51,38,Data Analyst,Black,None,5337919181,user2947@example.com,PhD in CS,305103772,Male,Clear
Masters,61,23,Data Analyst,Asian,Muslim,5204606565,user6218@example.com,Bachelors in CS,216581958,Female,Clear
Bachelors,61,16,Project Manager,Other,Christian,4603840499,user2570@example.com,Masters in CS,354906746,Female,Clear
PhD,39,13,Data Analyst,White,Hindu,6445963023,user3444@example.com,Masters in CS,813906060,Female,Clear
Bachelors,41,9,Software Engineer,Hispanic,Muslim,5600972830,user3387@example.com,Masters in CS,818076008,Male,Clear
PhD,65,30,Project Manager,White,Hindu,9675707745,user3942@example.com,PhD in CS,253495725,Male,Clear
PhD,55,6,Project Manager,Black,Muslim,5223518305,user1180@example.com,PhD in CS,184778648,Female,Clear
Masters,61,29,Data Analyst,Black,Christian,3138152334,user8421@example.com,Bachelors in CS,757383951,Female,Clear
PhD,21,37,Research Scientist,Asian,Christian,1024820078,user2979@example.com,Masters in CS,338835324,Female,Clear
PhD,21,1,Junior Developer,White,Hindu,7091998995,user3505@example.com,Masters in CS,177090051,Male,Clear
PhD,23,10,Software Engineer,Asian,Christian,8710891043,user8394@example.com,Masters in CS,700589561,Male,Clear
Masters,44,27,Data Analyst,Hispanic,Christian,8402141098,user2184@example.com,Bachelors in CS,935219586,Male,Clear
Bachelors,31,16,Research Scientist,White,Muslim,5247784482,user3505@example.com,Masters in CS,461771045,Female,Clear
Bachelors,55,6,Junior Developer,Black,Christian,3693427635,user3685@example.com,PhD in CS,590084143,Female,Clear
Bachelors,42,34,Research Scientist,Black,Muslim,3843068477,user8746@example.com,Masters in CS,327805886,Female,Clear
PhD,22,17,Junior Developer,White,None,3438645681,user7239@example.com,Masters in CS,374024238,Female,Clear
Masters,62,1,Data Analyst,Hispanic,Muslim,4533690935,user7885@example.com,PhD in CS,140355225,Male,Clear
PhD,57,20,Junior Developer,Asian,Buddhist,5517614958,user2844@example.com,Bachelors in CS,552358156,Female,Clear
Bachelors,64,4,Software Engineer,Other,None,4754695521,user3307@example.com,PhD in CS,601498183,Male,Clear
Masters,20,5,Research Scientist,Hispanic,None,2481891096,user6875@example.com,Masters in CS,391350423,Male,Clear
Masters,38,33,Software Engineer,Hispanic,Hindu,6811459695,user8640@example.com,Bachelors in CS,947448140,Female,Clear
Masters,45,16,Software Engineer,White,Hindu,9722499356,user1058@example.com,Masters in CS,116362856,Female,Clear
Masters,25,24,Research Scientist,Other,None,8557845435,user1899@example.com,Masters in CS,215827031,Male,Clear
Bachelors,49,38,Software Engineer,White,None,9572525241,user1894@example.com,PhD in CS,454371435,Male,Clear
Masters,41,32,Software Engineer,Asian,Hindu,2806344693,user2365@example.com,Masters in CS,198110990,Female,Clear
Masters,45,27,Junior Developer,Hispanic,None,4758715062,user9058@example.com,Masters in CS,755879019,Male,Clear
Masters,40,38,Data Analyst,Other,None,9534691092,user5312@example.com,PhD in CS,359966138,Male,Clear
Masters,33,16,Junior Developer,White,Hindu,8153425876,user8102@example.com,Bachelors in CS,777363167,Female,Clear
Bachelors,20,23,Junior Developer,Asian,None,6530928625,user1155@example.com,Masters in CS,546060482,Female,Clear
PhD,32,6,Software Engineer,White,Muslim,6915877736,user3474@example.com,Bachelors in CS,514048185,Male,Clear
Bachelors,23,40,Junior Developer,White,Hindu,2802537433,user5014@example.com,Masters in CS,639820132,Male,Clear
Masters,58,20,Project Manager,Black,Muslim,8160905875,user1382@example.com,PhD in CS,461181042,Male,Clear
PhD,37,25,Junior Developer,White,Hindu,2787321255,user3493@example.com,PhD in CS,893750100,Male,Clear
PhD,50,2,Software Engineer,White,Christian,4123678160,user8399@example.com,PhD in CS,174875447,Female,Clear
Bachelors,47,33,Research Scientist,Black,Christian,1023829866,user4069@example.com,Bachelors in CS,386626361,Female,Clear
Bachelors,34,14,Software Engineer,Hispanic,Hindu,9254614475,user9482@example.com,Masters in CS,982339673,Male,Clear
PhD,29,18,Project Manager,Other,Hindu,9161279986,user2201@example.com,Masters in CS,123581911,Female,Clear
PhD,65,22,Junior Developer,Black,Christian,4070621760,user2433@example.com,Bachelors in CS,597248840,Male,Clear
Bachelors,26,4,Software Engineer,Other,Buddhist,8548371353,user5214@example.com,Bachelors in CS,465456392,Male,Clear
PhD,23,25,Junior Developer,Asian,Christian,2660822617,user7542@example.com,PhD in CS,554081334,Female,Clear
PhD,32,24,Junior Developer,Black,None,6217832622,user4957@example.com,PhD in CS,420345664,Male,Clear
Masters,59,27,Research Scientist,Asian,Hindu,6899306221,user9837@example.com,Masters in CS,827957989,Female,Clear
Masters,43,29,Data Analyst,White,None,7159043107,user6751@example.com,Masters in CS,381664780,Female,Clear
