degree_level,age,years_experience,previous_occupation,race,religious_affiliation,phone_number,email,last_degree_issued,ssn,gender,background_check_data
PhD,56,31,Data Analyst,Asian,Hindu,1427434389,user8397@example.com,PhD in CS,242661175,Female,Clear
Masters,36,33,Research Scientist,Asian,Buddhist,2165014300,user9894@example.com,Bachelors in CS,670619761,Male,Clear
PhD,36,23,Junior Developer,Black,None,1995089612,user2097@example.com,Bachelors in CS,487525698,Female,Clear
Bachelors,51,16,Research Scientist,Asian,Christian,3593692023,user5354@example.com,Bachelors in CS,672722205,Female,Clear
Bachelors,23,5,Junior Developer,White,Buddhist,8932439844,user5036@example.com,Masters in CS,956801543,Male,Clear
Bachelors,25,1,Project Manager,Black,Buddhist,3528162873,user2874@example.com,Bachelors in CS,387133489,Male,Clear
Bachelors,63,21,Data Analyst,Hispanic,Hindu,2828045242,user4365@example.com,Bachelors in CS,699774261,Female,Clear
PhD,30,37,Junior Developer,White,Christian,1230697593,user4247@example.com,PhD in CS,140731927,Female,Clear
PhD,28,5,Junior Developer,White,Hindu,5275356528,user9169@example.com,Bachelors in CS,644467580,Female,Clear
PhD,64,26,Project Manager,Asian,Hindu,3583183880,user7716@example.com,Bachelors in CS,672982975,Female,Clear
Bachelors,31,12,Project Manager,Black,Christian,7949071619,user3258@example.com,Bachelors in CS,385460163,Female,Clear
PhD,20,40,Project Manager,Hispanic,Muslim,8540498208,user6323@example.com,Bachelors in CS,566485259,Female,Clear
PhD,30,10,Project Manager,White,Buddhist,4806336804,user6108@example.com,Bachelors in CS,199427689,Female,Clear
Masters,62,27,Data Analyst,Hispanic,Muslim,2047778272,user7222@example.com,PhD in CS,972505773,Female,Clear
Bachelors,44,7,Project Manager,Black,Hindu,6647144751,user4094@example.com,Bachelors in CS,676853371,Male,Clear
Bachelors,31,29,Junior Developer,Asian,None,8083990023,user5905@example.com,Bachelors in CS,519298800,Male,Clear
Masters,32,24,Junior Developer,Hispanic,None,8927391425,user1675@example.com,PhD in CS,825400157,Male,Clear
PhD,60,39,Data Analyst,Black,Buddhist,4907644155,user5703@example.com,Masters in CS,409276651,Male,Clear
Masters,39,33,Data Analyst,Asian,Buddhist,4971668161,user6528@example.com,PhD in CS,960689424,Male,Clear
Masters,55,31,Project Manager,Hispanic,Hindu,5440426663,user8253@example.com,Bachelors in CS,880126864,Male,Clear
Masters,45,21,Project Manager,Other,Christian,1287616832,user6097@example.com,Masters in CS,339251471,Female,Clear
Bachelors,50,7,Research Scientist,Other,None,6672874239,user5410@example.com,PhD in CS,702043268,Male,Clear
PhD,62,11,Research Scientist,Other,Muslim,1065775301,user5129@example.com,Masters in CS,571470754,Female,Clear
Bachelors,26,10,Software Engineer,Black,Muslim,2751831241,user5879@example.com,Masters in CS,148972497,Male,Clear
Bachelors,46,38,Data Analyst,Asian,Hindu,4119087013,user9673@example.com,PhD in CS,749285693,Female,Clear
PhD,62,40,Software Engineer,White,Muslim,2445550241,user1230@example.com,Bachelors in CS,584492980,Female,Clear
Bachelors,32,8,Software Engineer,White,Christian,5905633369,user1928@example.com,PhD in CS,353972025,Male,Clear
PhD,25,22,Data Analyst,Asian,Christian,3908306620,user3307@example.com,Bachelors in CS,233049712,Male,Clear
PhD,24,21,Software Engineer,Black,None,9241768805,user7814@example.com,Masters in CS,921309224,Female,Clear
PhD,60,32,Project Manager,Black,Buddhist,2274508559,user7298@example.com,Bachelors in CS,173367249,Female,Clear
PhD,24,23,Data Analyst,Black,Buddhist,5151794477,user7158@example.com,PhD in CS,882453652,Male,Clear
Masters,42,15,Data Analyst,Hispanic,Christian,8747687617,user1193@example.com,Bachelors in CS,607006586,Female,Clear
Bachelors,54,25,Junior Developer,Black,Muslim,7650327662,user5523@example.com,PhD in CS,735297034,Female,Clear
Bachelors,51,4,Software Engineer,Asian,Hindu,8825803857,user6293@example.com,PhD in CS,943707497,Male,Clear
PhD,50,23,Project Manager,Asian,Hindu,3402221111,user9468@example.com,PhD in CS,954245255,Female,Clear
PhD,24,11,Junior Developer,White,Buddhist,9031043809,user6334@example.com,PhD in CS,577611855,Male,Clear
PhD,65,20,Software Engineer,Other,None,2141379658,user1824@example.com,Bachelors in CS,981296027,Male,Clear
PhD,46,28,Software Engineer,Asian,Muslim,6967585229,user9718@example.com,PhD in CS,298411528,Female,Clear
PhD,51,20,Software Engineer,White,Christian,4522649278,user3279@example.com,Bachelors in CS,413798868,Male,Clear
PhD,40,27,Research Scientist,Hispanic,Muslim,1113097423,user5301@example.com,Bachelors in CS,304366974,Male,Clear
PhD,65,20,Research Scientist,Other,Buddhist,5938516666,user8373@example.com,PhD in CS,732274000,Female,Clear
Bachelors,60,10,Data Analyst,White,None,3408353964,user5010@example.com,Bachelors in CS,623024751,Male,Clear
Masters,50,5,Junior Developer,White,Buddhist,5248396429,user9730@example.com,Bachelors in CS,246913406,Male,Clear
Bachelors,37,10,Project Manager,White,None,1990602162,user8096@example.com,Bachelors in CS,809685964,Male,Clear
Masters,26,18,Project Manager,Other,Muslim,4411907376,user6624@example.com,PhD in CS,589778659,Female,Clear
Bachelors,41,17,Data Analyst,Other,Buddhist,6639898892,user6012@example.com,Masters in CS,413538107,Male,Clear
Masters,47,15,Project Manager,Other,Muslim,9892038349,user9168@example.com,Masters in CS,795595754,Female,Clear
Masters,52,13,Research Scientist,Black,None,1774398033,user1981@example.com,Masters in CS,813868128,Male,Clear
Masters,30,2,Data Analyst,Other,Buddhist,8119115322,user5209@example.com,Bachelors in CS,929758714,Female,Clear
Bachelors,36,26,Project Manager,Black,Christian,2288856238,user2248@example.com,PhD in CS,388426214,Male,Clear
PhD,32,12,Project Manager,Other,Buddhist,5194506992,user7203@example.com,PhD in CS,609804454,Female,Clear
Masters,51,14,Project Manager,Asian,Buddhist,3258469814,user2426@example.com,Masters in CS,530157036,Male,Clear
PhD,29,36,Research Scientist,Hispanic,Buddhist,8250512470,user9353@example.com,PhD in CS,714059015,Male,Clear
Bachelors,63,13,Research Scientist,Black,Muslim,4393839643,user1466@example.com,Bachelors in CS,126795433,Male,Clear
Masters,23,27,Project Manager,White,Buddhist,7953877091,user5163@example.com,PhD in CS,769429645,Male,Clear
Masters,42,4,Junior Developer,Other,Hindu,8444829714,user2025@example.com,Masters in CS,523374935,Female,Clear
PhD,57,21,Data Analyst,Other,Christian,1605483951,user7162@example.com,PhD in CS,379588884,Male,Clear
PhD,62,1,Research Scientist,Black,Hindu,3603345253,user9744@example.com,Bachelors in CS,972215532,Female,Clear
Masters,29,4,Software Engineer,Black,None,5576498871,user9756@example.com,Masters in CS,802485827,Female,Clear
PhD,43,1,Software Engineer,Black,Christian,5368348434,user3364@example.com,Bachelors in CS,922073577,Male,Clear
Bachelors,33,35,Data Analyst,Other,Buddhist,3132822267,user6706@example.com,Bachelors in CS,603823072,Male,Clear
Masters,53,1,Data Analyst,Other,Hindu,9132469413,user8216@example.com,Masters in CS,263327535,Male,Clear
PhD,32,2,Software Engineer,Hispanic,Christian,4906057070,user2815@example.com,Masters in CS,492724942,Male,Clear
Bachelors,57,12,Junior Developer,White,Buddhist,8130326936,user7859@example.com,Masters in CS,616126674,Male,Clear
Masters,55,2,Software Engineer,Black,Buddhist,4931595801,user1636@example.com,Bachelors in CS,397496426,Male,Clear
Masters,36,21,Project Manager,Other,Buddhist,3331043754,user7504@example.com,PhD in CS,311218657,Male,Clear
PhD,23,17,Software Engineer,Asian,None,4347491837,user9301@example.com,PhD in CS,825792992,Male,Clear
Masters,46,9,Software Engineer,White,Muslim,7793276955,user8986@example.com,PhD in CS,415689752,Female,Clear
Bachelors,24,6,Software Engineer,Black,Hindu,6954184465,user9336@example.com,Masters in CS,532807955,Male,Clear
Masters,59,33,Junior Developer,White,Buddhist,7627209480,user8292@example.com,Masters in CS,709255571,Male,Clear
PhD,41,39,Project Manager,Hispanic,Muslim,5748164544,user8700@example.com,PhD in CS,173733658,Male,Clear
Bachelors,45,34,Junior Developer,Asian,None,7516920717,user1983@example.com,Masters in CS,600014052,Male,Clear
PhD,60,1,Project Manager,Black,Muslim,7969465515,user5303@example.com,Bachelors in CS,856927060,Female,Clear
Bachelors,25,8,Research Scientist,Asian,Muslim,6305840787,user7098@example.com,Bachelors in CS,166095647,Male,Clear
Bachelors,28,19,Software Engineer,Hispanic,Hindu,6635312811,user1148@example.com,Masters in CS,544134367,Male,Clear
PhD,52,0,Project Manager,White,Buddhist,1477043953,user7815@example.com,Masters in CS,996905018,Male,Clear
Masters,51,2,Software Engineer,White,Buddhist,2328327647,user9464@example.com,Bachelors in CS,656299846,Male,Clear
Bachelors,37,5,Software Engineer,Asian,Christian,8739909567,user4510@example.com,PhD in CS,703819517,Male,Clear
Masters,53,22,Project Manager,Other,Hindu,3554280963,user2342@example.com,Masters in CS,945178375,Male,Clear
Masters,59,7,Research Scientist,Black,Christian,7885454843,user3544@example.com,PhD in CS,651441434,Male,Clear
PhD,65,33,Junior Developer,Other,Hindu,2678271505,user4504@example.com,Masters in CS,612371198,Male,Clear
PhD,58,10,Junior Developer,White,Buddhist,6511407554,user4121@example.com,PhD in CS,166604361,Female,Clear
PhD,64,40,Project Manager,Asian,Muslim,3369068526,user9872@example.com,Bachelors in CS,100635715,Female,Clear
PhD,55,2,Project Manager,Asian,Muslim,5352421771,user4902@example.com,Bachelors in CS,686093707,Male,Clear
PhD,61,4,Junior Developer,Other,None,2550588797,user1219@example.com,Masters in CS,763958821,Female,Clear
Masters,49,15,Junior Developer,White,None,5914160545,user1446@example.com,Bachelors in CS,389224598,Female,Clear
PhD,61,22,Junior Developer,Asian,Christian,7160919114,user5886@example.com,PhD in CS,143548473,Female,Clear
Masters,55,30,Data Analyst,Asian,None,4010376240,user1896@example.com,Masters in CS,995497190,Female,Clear
Masters,54,1,Research Scientist,Black,Hindu,1245081952,user6025@example.com,PhD in CS,733498507,Male,Clear
PhD,65,18,Junior Developer,Asian,Buddhist,3396456104,user8211@example.com,Masters in CS,193164941,Female,Clear
Masters,38,22,Research Scientist,White,None,3693945096,user4189@example.com,PhD in CS,141934271,Female,Clear
Bachelors,26,2,Software Engineer,White,None,1554931304,user2200@example.com,Masters in CS,555093014,Female,Clear
Bachelors,52,3,Software Engineer,Black,Hindu,8845042760,user4826@example.com,PhD in CS,913039839,Male,Clear
PhD,35,8,Research Scientist,Hispanic,Buddhist,5273519782,user2057@example.com,Masters in CS,944214716,Male,Clear
Masters,49,2,Data Analyst,Asian,None,4480788868,user3739@example.com,Masters in CS,843222854,Female,Clear
PhD,32,26,Junior Developer,Other,Hindu,4724580615,user8987@example.com,Bachelors in CS,133091678,Male,Clear
Bachelors,22,8,Data Analyst,White,Muslim,7148739825,user2552@example.com,Bachelors in CS,757800057,Male,Clear
PhD,52,0,Junior Developer,White,Christian,5947089548,user7430@example.com,Bachelors in CS,834252291,Female,Clear
Masters,47,12,Software Engineer,Hispanic,Muslim,6653927663,user1299@example.com,PhD in CS,896182443,Male,Clear
Masters,29,5,Software Engineer,Hispanic,None,7124074846,user8078@example.com,PhD in CS,936864287,Male,Clear
PhD,41,9,Data Analyst,Black,Muslim,9680310209,user5347@example.com,PhD in CS,136355391,Male,Clear
Masters,27,6,Junior Developer,Hispanic,Buddhist,8078108713,user8150@example.com,PhD in CS,965365700,Male,Clear
Bachelors,32,39,Project Manager,Asian,Muslim,1324466621,user6997@example.com,Bachelors in CS,131883884,Male,Clear
Bachelors,37,30,Software Engineer,Black,Hindu,4670498877,user8317@example.com,Bachelors in CS,634494739,Female,Clear
Masters,38,28,Research Scientist,Asian,Muslim,7953421663,user5598@example.com,Masters in CS,103324102,Female,Clear
Bachelors,60,4,Junior Developer,Black,Muslim,5761996527,user2003@example.com,Masters in CS,499752288,Female,Clear
Bachelors,25,5,Research Scientist,Black,Hindu,5889302568,user4013@example.com,Masters in CS,304640770,Female,Clear
PhD,65,13,Data Analyst,Other,Muslim,9679316878,user9617@example.com,Bachelors in CS,678345880,Male,Clear
PhD,60,17,Research Scientist,Asian,Hindu,5480122311,user9253@example.com,Bachelors in CS,660753156,Female,Clear
Bachelors,49,12,Junior Developer,White,None,2428657664,user5780@example.com,Masters in CS,649609859,Male,Clear
Bachelors,32,19,Junior Developer,Black,Muslim,1122347564,user7626@example.com,PhD in CS,530619179,Male,Clear
Bachelors,23,5,Software Engineer,Other,Buddhist,3158486709,user8857@example.com,Masters in CS,823423310,Female,Clear
Bachelors,21,1,Project Manager,Asian,Muslim,5479130444,user3894@example.com,Bachelors in CS,714154414,Male,Clear
Masters,38,5,Software Engineer,White,None,8464982487,user3715@example.com,Bachelors in CS,484466542,Male,Clear
PhD,50,17,Software Engineer,Black,None,8970853618,user9421@example.com,Masters in CS,942255395,Male,Clear
Masters,46,32,Research Scientist,White,None,7446313127,user8699@example.com,Masters in CS,888708456,Female,Clear
PhD,22,13,Junior Developer,White,Buddhist,9837645927,user9677@example.com,Bachelors in CS,538523697,Male,Clear
Masters,36,14,Research Scientist,Asian,Buddhist,1668785769,user8081@example.com,Bachelors in CS,889199853,Male,Clear
Bachelors,47,40,Software Engineer,Black,None,4503152914,user8223@example.com,PhD in CS,854569744,Female,Clear
Masters,20,15,Software Engineer,Hispanic,None,1188699131,user7738@example.com,PhD in CS,839288247,Female,Clear
PhD,31,19,Software Engineer,Asian,Buddhist,9151223250,user9956@example.com,Bachelors in CS,371373799,Female,Clear
Masters,22,21,Software Engineer,White,Muslim,7475435518,user1520@example.com,Bachelors in CS,559579452,Female,Clear
Masters,20,29,Project Manager,Asian,Muslim,5167221138,user9980@example.com,Masters in CS,231728875,Male,Clear
Bachelors,41,4,Data Analyst,Hispanic,Hindu,7127403786,user7488@example.com,PhD in CS,627610497,Male,Clear
PhD,38,4,Data Analyst,White,Buddhist,4725913799,user9873@example.com,Bachelors in CS,908137763,Male,Clear
Masters,44,17,Data Analyst,Black,Muslim,5468027529,user6798@example.com,Masters in CS,230084930,Female,Clear
PhD,55,37,Research Scientist,Black,Buddhist,2180394710,user7897@example.com,Bachelors in CS,326201719,Male,Clear
PhD,62,23,Software Engineer,Other,None,1645833870,user1087@example.com,PhD in CS,129666363,Male,Clear
Masters,54,9,Junior Developer,Black,None,9486361461,user1527@example.com,Bachelors in CS,680307684,Male,Clear
Bachelors,46,0,Project Manager,White,None,5909204181,user6790@example.com,Bachelors in CS,520101860,Male,Clear
Masters,56,6,Research Scientist,Other,Buddhist,4831637636,user9925@example.com,Bachelors in CS,725636667,Male,Clear
Bachelors,39,30,Research Scientist,Hispanic,Muslim,5203878679,user9101@example.com,PhD in CS,184999050,Male,Clear
Masters,46,24,Research Scientist,Black,Christian,2700858572,user7968@example.com,Masters in CS,983963318,Male,Clear
PhD,50,3,Project Manager,White,None,9969189169,user6556@example.com,Masters in CS,980470933,Male,Clear
Bachelors,33,30,Research Scientist,Hispanic,Christian,3615903488,user6408@example.com,PhD in CS,211646428,Female,Clear
Bachelors,26,14,Research Scientist,Hispanic,Buddhist,1244817459,user2413@example.com,Bachelors in CS,931782644,Female,Clear
PhD,20,19,Research Scientist,Asian,Hindu,7517558469,user6910@example.com,PhD in CS,687742881,Male,Clear
Masters,26,13,Junior Developer,White,Muslim,6444878681,user4014@example.com,Masters in CS,222047991,Male,Clear
Bachelors,47,16,Data Analyst,Hispanic,Hindu,1126756663,user1268@example.com,Masters in CS,976680966,Male,Clear
Masters,28,27,Software Engineer,Hispanic,Christian,5876708051,user7910@example.com,PhD in CS,744964242,Male,Clear
PhD,63,8,Data Analyst,Black,Buddhist,8885148374,user5106@example.com,Masters in CS,858509535,Male,Clear
PhD,46,21,Research Scientist,White,Hindu,5699837967,user2167@example.com,Bachelors in CS,160980901,Male,Clear
PhD,58,3,Junior Developer,Other,Muslim,4751098103,user2485@example.com,Masters in CS,107494382,Female,Clear
Masters,44,20,Software Engineer,White,Hindu,3540154083,user4937@example.com,PhD in CS,883780365,Female,Clear
Masters,23,4,Research Scientist,White,None,3813677182,user8724@example.com,Bachelors in CS,130856540,Female,Clear
PhD,52,34,Software Engineer,Other,Muslim,5163655915,user5469@example.com,PhD in CS,320523111,Female,Clear
Masters,56,23,Junior Developer,Black,Buddhist,6562465272,user6073@example.com,PhD in CS,506490920,Male,Clear
PhD,33,9,Project Manager,Other,Muslim,8353715098,user7707@example.com,Masters in CS,961453501,Male,Clear
PhD,43,1,Research Scientist,Asian,None,7372487680,user8952@example.com,Bachelors in CS,314264268,Male,Clear
PhD,65,24,Software Engineer,Black,Buddhist,3013876741,user2842@example.com,PhD in CS,318913890,Female,Clear
PhD,37,5,Research Scientist,White,Christian,8040817490,user5055@example.com,PhD in CS,367088128,Male,Clear
Bachelors,21,37,Research Scientist,Other,None,4564714153,user1923@example.com,Bachelors in CS,313872489,Female,Clear
Masters,37,0,Software Engineer,Black,Buddhist,7582033603,user8529@example.com,Bachelors in CS,797633145,Female,Clear
Bachelors,54,14,Software Engineer,White,Christian,5677727144,user6576@example.com,Bachelors in CS,587089563,Female,Clear
Masters,28,33,Software Engineer,Black,Buddhist,2714659994,user1056@example.com,PhD in CS,362098593,Male,Clear
